post_id,user_id,text,dt,language,type,admin,platform,likeCount,likeCount,new_candidate,count
7350210798413558.0,pirambupensante,"Hoje dia 16 de outubro, teve início a campanha eleitoral para a prefeitura de Fortaleza. O candidato do Partido dos Trabalhadores lançou sua campanha com uma carreata no bairro Pirambu. Durante o evento, tivemos a oportunidade de perguntar a ele sobre o Projeto Vila do Mar, que se arrasta há décadas, desde a gestão do então prefeito Lúcio Alcântara, passando pelos oito anos de mandato de Luizianne Lins e pelos oito anos de Roberto Cláudio, e que ainda não foi concluído na atual gestão do prefeito Sarto. O candidato Evandro se comprometeu e garantiu que dará atenção ao Vila do Mar, assim como a toda a zona oeste, abrangendo desde o Pirambu até a Barra do Ceará e os bairros adjacentes.
.
.
.
.
.
.
.
.
.
.
.
.
#PirambuPensante #BairroPirambu #PraiaDaLeste #PraiadaLesteOeste #praiadospocinhos #VilaDoMar #PirambuDigital #VilaDoMarFortaleza #PraiaDosPorcinhos #BairroCristoRedentor #pontedabarra #UpaPirambu #carlitoPamplona #AreninhaPirambu #bairrojacarecanga #PraiaDaLeste #praiadospocinhos #AveninaLesteOeste #BarraDoCeara #pracinhadoabel #praiadoL #aveniavenidalesteoeste #MouraBrasil #BairroMouraBrasil #jacarecanga #areninhadoatlantico #faveladopirambu #bairrobarradoceara",2024-08-16 00:00:00,pt,videos,,Instagram,851.0,851.0,Evandro Leitão,851.0
1013258550491233.0,portaljoaoxxiii,"O povo de Fortaleza precisa de respostas! Cadê o vídeo Leitão? As sessões da Assembleia são gravadas. O vídeo que queremos, é da sessão em que o Evandro Leitão se recusa abrir uma investigação contra o narcotráfico e as facções que dominam as ruas hoje em dia.",2024-08-17 00:00:00,pt,videos,,Instagram,312.0,312.0,Evandro Leitão,312.0
1043648060587127.0,donizetearruda7,"💣💣💣ELEIÇÕES EM FORTALEZA!
Prefeito José Sarto faz campanha na feirinha da Messejana.
Destaca suas obras no bairro da Messejana, e mostra otimismo com sua candidatura à reeleição.",2024-08-17 00:00:00,pt,videos,,Instagram,197.0,197.0,José Sarto,197.0
2492189430980796.0,dayanybittencourt,"CAPITÃO WAGNER EM PRIMEIRO LUGAR! 4️⃣4️⃣💙

Nosso povo já escolheu a mudança, e se for da vontade de Deus, vamos fazer história juntos! Cuuuuuida, Fortaleza! 🚀",2024-08-20 00:00:00,pt,photos,,Instagram,1533.0,1533.0,Capitão Wagner,1533.0
966517305250136.0,robertoclaudiooficial,"Participei, hoje, quinta-feira, da inauguração do Comitê Central Sarto e Elcio 12, tivemos uma noite repleta de emoção, força e a determinação de tornar Fortaleza uma cidade cada vez melhor!

Junto ao nosso candidato a prefeito, <redacted_mention>, ao vice, <redacted_mention>, ao deputado federal <redacted_mention>, <redacted_mention> e diversas outras autoridades políticas, reafirmamos nosso compromisso com o povo de Fortaleza! 💛🤝",2024-08-23 00:00:00,pt,albums,,Instagram,1754.0,1754.0,José Sarto,1754.0
391017950357605.0,gcmais,"O prefeito de Fortaleza e candidato à reeleição, José Sarto (PDT), visitou a Nova Feira da Messejana, nesse sábado (17). Sarto, após visita à Feira de Messejana, participou de adesivaço de candidato a vereador da sua base, e de outro adesivaço em seu Comitê Central, no Cocó, com a presença de convidados e lideranças políticas. José Sarto é candidato à reeleição do PDT pela coligação Fortaleza Não Pode Parar (PDT, PSDB, Cidadania, Agir, Avante, PRD, Mobiliza, DC).

🌐 👉 Clique no link da bio e confira o conteúdo.

📸 Reprodução

#GCMAIS #AcesseConteúdo #CompartilheInformação",2024-08-18 00:00:00,pt,photos,,Instagram,322.0,322.0,José Sarto,322.0
1184280029447243.0,evandroleitao,"Já está nos seguindo em todas as redes sociais? 
Links na Bio e nos nossos destaques.

#JuntosFortalezaPodeMuitoMais

#PraTodoMundo Este post, em formato carrossel, apresenta as redes sociais do Evandro, candidato a prefeito de Fortaleza.

Propaganda eleitoral. 56.516.157/0001-29 | Coligação Juntos, Fortaleza Pode Muito Mais. Federação Brasil da Esperança (PT/PCDOB/PV)/PP/PSD/PSB/Republicanos/MDB",2024-08-21 00:00:00,pt,albums,,Instagram,422.0,422.0,Evandro Leitão,422.0
9259735557376628.0,evandroleitao,"Olha só o que as jornalistas Kamila Bossato, Inês Aparecida e Hebely Rebouças (<redacted_mention>, ep. 207) disseram do nosso Programa de Governo quando analisaram as propostas que todos os candidatos entregaram ao TRE. Nosso programa traz compromissos e propostas importantes, de cuidado com a cidade e com a nossa gente, que você não vai encontrar em nenhum outro plano de governo. 

O documento foi construído ouvindo vinte e três grupos temáticos, entre eles educação, cultura, assistência social, direitos humanos, segurança e combate à fome. E nossa maior prioridade é reduzir as desigualdades sociais e territoriais em Fortaleza. Porque juntos, Fortaleza pode muito mais.

#JuntosFortalezaPodeMuitoMais

#PraTodoMundo Corte do podcast As Cunhãs mostra as três apresentadoras conversando sentadas à mesa, citando propostas do Evandro, candidato a Prefeito de Fortaleza. 

Propaganda eleitoral. 56.516.157/0001-29 | Coligação Juntos, Fortaleza Pode Muito Mais. Federação Brasil da Esperança (PT/PCDOB/PV)/PP/PSD/PSB/Republicanos/MDB",2024-08-22 00:00:00,pt,videos,,Instagram,622.0,622.0,Evandro Leitão,622.0
1366732310954999.0,avancaceara,"Em uma fala oportunista de populismo barato, Elmano prometeu "" APROVAR "" um projeto do deputado Apóstolo Luiz Henrique que prevê distribuição de bíblias nas escolas do Ceará. 

A fala além de desrepeitosa com a Assembleia Legislativa do Ceará, pois, o governador a colocou na posição de mero cartório para carimbar suas decisões foi também de grande oportunismo. 

Elmano já votou contra um projeto semelhante na ALECE, enquanto deputado, durante apreciação na CCJ para dizer se o projeto era constitucional ou não. 

Como estamos em período eleitoral, a fala pode ter sido feita como aceno ao eleitorado evangélico, para beneficiar quem sabe o correligionario de Elmano em Fortaleza, Evandro Leitão. 

Leitão, presidente da Assembleia, também ambém votou contra o projeto do deputado Bruno Pedrosa, O PL 270/2017 , apreciado ainda em 2018.",2024-08-13 00:00:00,pt,photos,,Instagram,446.0,446.0,Evandro Leitão,446.0
1596371064624871.0,ootimista,"A Polícia Federal pediu ao X (antigo Twitter) dados pessoais de dois perfis do deputado federal André Fernandes (PL-CE), em ofício de 16 de março de 2023, conforme matéria publicada no site da CNN Brasil nesta segunda-feira (19).

O delegado Raphael Soares Astini deu um prazo de dois dias para que a rede social respondesse.

O documento enviado ao X pedia “nome, CPF, e-mail, endereços, terminais telefônicos utilizados e/ou cadastros, dados bancários e do cartão de crédito cadastrados e logs de criação, contendo IP, data, hora, fuso horário GMT/UTC e porta lógica da conta do usuário”, no caso, o deputado André Fernandes.

Saiba mais no nosso portal. Link na bio.",2024-08-19 00:00:00,pt,photos,,Instagram,536.0,536.0,André Fernandes,536.0
493387986629118.0,depdannieloliveira,"Finalizando esse primeiro dia de campanha ao lado do nosso futuro prefeito de Fortaleza, Evandro Leitão, e da futura vice-prefeita, Gabriella Aguiar, em uma carreata que percorreu os bairros da Bela Vista, Democrito Rocha e Pici. 🚗

E tá só começando! Vamos juntos para construir, passo a passo, uma Fortaleza melhor para todos os fortalezenses. 🤝🏼

#fortaleza #evandro13 #depdannieloliveira #mdbfortaleza",2024-08-17 00:00:00,pt,videos,,Instagram,371.0,371.0,Evandro Leitão,371.0
1028026709332111.0,evandroleitao,"Amanhã é um grande dia para a nossa campanha! Eu e <redacted_mention> convidamos todos para a inauguração do nosso Comitê Central, com as presenças de Camilo e Elmano, neste sábado (24/08), a partir das 17h.

Venha fazer parte desse momento importante para o futuro da nossa cidade!
Comitê Central Evandro 13
📍 Av. Washington Soares, 2398, no Luciano Cavalcante.

Contamos com a sua presença! Juntos, Fortaleza Pode Muito Mais! ✨

#JuntosFortalezaPodeMuitoMais

#PraTodoMundo O card mostra o convite para inauguração do Comitê Central dos candidatos a prefeito e vice-prefeita de Fortaleza.
Propaganda eleitoral. 56.516.157/0001-29 | Coligação Juntos, Fortaleza Pode Muito Mais. Federação Brasil da Esperança (PT/PCDOB/PV)/PP/PSD/PSB/Republicanos/MDB",2024-08-23 00:00:00,pt,photos,,Instagram,1164.0,1164.0,Evandro Leitão,1164.0
1020414536212704.0,jabiracaoficial,"Com o grande esforço do candidato a prefeito de Caucaia Coronel Aginaldo e toda a dedicação da sua equipe para lotar a Coronel corrêa, foi um fracasso de público presente para recepcionar a chegada do ex-presidente da República Jair Messias Bolsonaro 

Diferente de Fortaleza que o ex-presidente arrastou uma multidão na carreata do candidato a prefeito de Fortaleza André Fernandes, em Caucaia, o mesmo não teve a mesma recepção de público presente.",2024-08-17 00:00:00,pt,videos,,Instagram,690.0,690.0,André Fernandes,690.0
495838609809747.0,verissimofreitas,"É o VF e o SARTO minha turma!💛💙

Acreditamos no trabalho que o nosso prefeito tem realizado pela nossa cidade. E por isso estamos juntos nessa grande missão em Fortaleza!🚀✅

<redacted_mention> 💛💛💛

CNPJ: 56.351.400/0001-04",2024-08-18 00:00:00,pt,videos,,Instagram,,,José Sarto,
472395315681172.0,avancaceara,"NOVA PESQUISA DO INSTITUTO PARANÁ-CN7-REDEPLUS SOBRE CORRIDA ELEITORAL EM FORTALEZA:

- Capitão Wagner: 31,3%
- Sarto: 20,1%
- André Fernandes: 16,4%
- Evandro Leitão: 10%
- Eduardo Girão: 4,8%

Dados apontam 2º turno em Fortaleza.

Sarto foi o candidato que mais cresceu em relação à pesquisa anterior, publicada em Julho. Com isso, ele diminuiu a diferença pro primeiro lugar em 3,5 pontos percentuais.",2024-08-20 00:00:00,pt,photos,,Instagram,469.0,469.0,José Sarto,469.0
2305520919806722.0,soldadonoelio,"Foi tudo muito lindo! 💙
Obrigado a cada um que esteve presente! 
Pra gente que faz política com poucos recursos, fazer eventos assim é sempre um grande desafio. Dá aquele frio na barriga. Será que a galera vem? Num sábado à noite?

Pois é! Eles vieram! 
E é por isso que valorizo e sou tão grato a presença de cada um que veio prestigiar o lançamento oficial da minha candidatura a vereador de Fortaleza. Amo vocês!

Agora é Soldado Noelio 44190 e 
Capitão Wagner 44 💙",2024-08-18 00:00:00,pt,videos,,Instagram,734.0,734.0,Capitão Wagner,734.0
2633767676800244.0,antoniohenrique.oficial,"Estamos mergulhando em mais uma campanha eleitoral, e no dia 6 de outubro, teremos a oportunidade de eleger nosso vereador e nosso prefeito! 🎉

Hoje, estive no Jardim Fluminense, onde tudo começou para mim em 2009, quando vocês me confiaram o papel de representante na Câmara Municipal. É com muita alegria que estou ao lado do meu irmão, <redacted_mention> , que é candidato a vereador com o número 1️⃣2️⃣1️⃣1️⃣1️⃣, e do nosso prefeito <redacted_mention> , número 1️⃣2️⃣

🗳️ Vamos juntos dar continuidade a tudo o que foi iniciado, buscando fazer ainda mais pela nossa Fortaleza! Jânio Henrique aqui se apresenta como uma verdadeira opção para todos nós, e, junto ao nosso prefeito Sarto, queremos garantir que a nossa cidade siga em frente no caminho do progresso. 💪

Conto com o apoio de cada um de vocês. Vamos juntos acreditar em um futuro melhor! Jânio Henrique 12111 e Sarto 12! 🤝",2024-08-16 00:00:00,pt,videos,,Instagram,962.0,962.0,José Sarto,962.0
474151885543617.0,portalmiseria,"Atendendo a um pedido protocolado pela campanha de Capitão Wagner (União Brasil), que disputa a prefeitura de Fortaleza, a Justiça Eleitoral concedeu liminar que obriga Evandro Leitão (PT) a remover uma publicação de suas redes sociais. 

A postagem em destaque diz respeito ao resultado de uma pesquisa de intenção de votos realizada pelo Instituto Real Time Big Data.

Wagner lidera, segundo os dados do instituto, porém, argumentou perante a Justiça Eleitoral que a maneira como a campanha de Leitão divulgou os dados levaria a uma interpretação de que o petista é quem está na dianteira. 

A sustentação jurídica da equipe do candidato do União Brasil foi embasada no Código Eleitoral Brasileiro, e aceita pelo juiz Ernani Pires Paula Júnior, titular da 116° Zona.

🔗 Leia a matéria completa no #sitemiseria. Link na bio.

✍️ Texto: Paulo Junior
📷 Foto: Reprodução

#tanomiseria #politica",2024-08-22 00:00:00,pt,photos,,Instagram,114.0,114.0,Evandro Leitão,114.0
3620212031574378.0,carlaibiapina,"Meu dia já começou assim: repleto de alegria, sorrisos e uma caminhada bem produtiva na localidade de Santa Fé, juntamente com o Prefeito Sarto. 🤩🚀

Temos uma jornada linda pela frente e eu conto com seu apoio para transformar Fortaleza. 🩵",2024-08-21 00:00:00,pt,videos,,Instagram,912.0,912.0,José Sarto,912.0
780991550651916.0,gcmais,"O candidato do PT à prefeitura de Fortaleza, Evandro Leitão, esteve no Mercado Central na manhã desse sábado (17). O ministro da educação Camilo Santana e o governador Elmano de Freitas estiveram no ato confirmando o apoio a Evandro Leitão e à candidatura “Juntos, Fortaleza Pode Muito Mais”, além da presença de apoiadores.

🌐 👉 Clique no link da bio e confira o conteúdo.

📸 Reprodução

#GCMAIS #AcesseConteúdo #CompartilheInformação",2024-08-18 00:00:00,pt,photos,,Instagram,374.0,374.0,Evandro Leitão,374.0
3743013305935121.0,gabriellaaguiarce,"Juntos Fortaleza pode muito mais!🌟❤️

.
ELEIÇÃO 2024 EVANDRO SÁ BARRETO LEITÃO PREFEITO
56.516.157/0001-29| COLIGAÇÃO JUNTOS, FORTALEZA PODE MUITO MAIS. FEDERAÇÃO BRASIL DA ESPERANÇA (PT/PCDOB/PV)/PP/PSD/PSB/PR/MDB)",2024-08-16 00:00:00,pt,videos,,Instagram,1075.0,1075.0,Evandro Leitão,1075.0
1157022538693109.0,soldadonoelio,"Hoje começa mais um grande desafio em minha vida. Talvez, de todas as eleições que participei, essa seja a mais importante. ✨ A todos que, de alguma forma, já se sentiram representados por nossas ações e falas, peço o apoio para que, com o mandato de vereador, possamos continuar lutando e ajudando pessoas através da política. 🤝💬

Eu sou Soldado Noelio, candidato a Vereador de Fortaleza com o número 44190. Para prefeito, voto e apoio Capitão Wagner 44. 🗳️💪

Obrigado a todos! 🙌",2024-08-16 00:00:00,pt,videos,,Instagram,869.0,869.0,Capitão Wagner,869.0
1143352446757219.0,depandrefigueiredo,"Iniciamos o dia no bairro Pan-Americano, ao lado dos secretários Elidio Moreira e Samuel Dias, participando do adesivaço do amigo vereador Raimundo Filho, 12999.

Esse ato marcou o início dessa luta de 45 dias, que não mediremos esforços para garantir a reeleição do Raimundo Filho, do Sarto e do Élcio, para que Fortaleza siga avançando.

Não vamos permitir que Fortaleza dê passo para trás ou embarque em aventuras duvidosas.

Vamos juntos com Raimundo Filho 12999, com Sarto e Élcio 12, para que Fortaleza possa seguir avançando!

#andrefigueiredo #deputadofederal #pdt #AndréPeloCeará #ceara #Fortaleza #RaimundoFilho",2024-08-17 00:00:00,pt,videos,,Instagram,470.0,470.0,José Sarto,470.0
460324983649489.0,vereadorppcell,"Hoje eu e minha equipe, juntamente com o prefeito Sarto, fizemos uma visita à comunidade do Jagatá, que já tem 85% do seu trabalho concluído só aguardando a finalização. Na visita passamos algumas demandas pro Prefeito Sarto e o mesmo se comprometeu com nosco e com a população, de inserir no projeto, algumas ruas do Jagatá e da comunidade do Jerusalém, que não faziam parte do mesmo. Ficamos muito felizes, pois nosso objetivo é sempre trazer melhorias pra população. Simbora que ainda temos muito trabalho pela frente 🚀👏👏👏👏👏👏",2024-08-13 00:00:00,pt,videos,,Instagram,672.0,672.0,José Sarto,672.0
